,host,timestamp,metricType,metric_value
19044,HOST-115AF0E56D335A15,2025-09-15 08:19:00,Read Ops,0.061088343461354576
19045,HOST-115AF0E56D335A15,2025-09-15 08:20:00,Read Ops,0.005546127342515522
19046,HOST-115AF0E56D335A15,2025-09-15 08:21:00,Read Ops,0.0055511146783828735
19047,HOST-115AF0E56D335A15,2025-09-15 08:22:00,Read Ops,0.07775500747892591
19048,HOST-115AF0E56D335A15,2025-09-15 08:23:00,Read Ops,0.11658289697435166
19049,HOST-115AF0E56D335A15,2025-09-15 08:24:00,Read Ops,0.07753877838452657
19050,HOST-115AF0E56D335A15,2025-09-15 08:25:00,Read Ops,0.12160659995343949
19051,HOST-115AF0E56D335A15,2025-09-15 08:26:00,Read Ops,0.005533972962035074
19052,HOST-115AF0E56D335A15,2025-09-15 08:27:00,Read Ops,0.0055428072810173035
19053,HOST-115AF0E56D335A15,2025-09-15 08:28:00,Read Ops,0.13292213280995688
19054,HOST-115AF0E56D335A15,2025-09-15 08:29:00,Read Ops,0.011097387307220034
19055,HOST-115AF0E56D335A15,2025-09-15 08:30:00,Read Ops,
19056,HOST-115AF0E56D335A15,2025-09-15 08:31:00,Read Ops,0.24473100238376191
19057,HOST-115AF0E56D335A15,2025-09-15 08:32:00,Read Ops,0.005548342648479674
19058,HOST-115AF0E56D335A15,2025-09-15 08:33:00,Read Ops,0.08895509110556708
19059,HOST-115AF0E56D335A15,2025-09-15 08:34:00,Read Ops,0.016627318329281278
19060,HOST-115AF0E56D335A15,2025-09-15 08:35:00,Read Ops,0.11082194911109076
19061,HOST-115AF0E56D335A15,2025-09-15 08:36:00,Read Ops,0.005553889191812939
19062,HOST-115AF0E56D335A15,2025-09-15 08:37:00,Read Ops,0.00555889101492034
19063,HOST-115AF0E56D335A15,2025-09-15 08:38:00,Read Ops,0.11110834280649821
19064,HOST-115AF0E56D335A15,2025-09-15 08:39:00,Read Ops,0.011108898454242282
19065,HOST-115AF0E56D335A15,2025-09-15 08:40:00,Read Ops,2.568682786491182
19066,HOST-115AF0E56D335A15,2025-09-15 08:41:00,Read Ops,0.005558334704902437
19067,HOST-115AF0E56D335A15,2025-09-15 08:42:00,Read Ops,0.20549207843012282
19068,HOST-115AF0E56D335A15,2025-09-15 08:43:00,Read Ops,0.12770838290452954
19069,HOST-115AF0E56D335A15,2025-09-15 08:44:00,Read Ops,0.08885502815246582
19070,HOST-115AF0E56D335A15,2025-09-15 08:45:00,Read Ops,0.18322340647379556
19071,HOST-115AF0E56D335A15,2025-09-15 08:46:00,Read Ops,0.299580627017551
19072,HOST-115AF0E56D335A15,2025-09-15 08:47:00,Read Ops,0.0055428072810173035
19073,HOST-115AF0E56D335A15,2025-09-15 08:48:00,Read Ops,0.5496717029147679
19074,HOST-115AF0E56D335A15,2025-09-15 08:49:00,Read Ops,0.05545355214012993
19075,HOST-115AF0E56D335A15,2025-09-15 08:50:00,Read Ops,0.0055511146783828735
19076,HOST-115AF0E56D335A15,2025-09-15 08:51:00,Read Ops,0.005535627404848735
19077,HOST-115AF0E56D335A15,2025-09-15 08:52:00,Read Ops,0.011125633286105262
19078,HOST-115AF0E56D335A15,2025-09-15 08:53:00,Read Ops,0.11156254344516331
19079,HOST-115AF0E56D335A15,2025-09-15 08:54:00,Read Ops,0.161255505349901
19080,HOST-115AF0E56D335A15,2025-09-15 08:55:00,Read Ops,0.17616924726300767
19081,HOST-115AF0E56D335A15,2025-09-15 08:56:00,Read Ops,0.03991376691394382
19082,HOST-115AF0E56D335A15,2025-09-15 08:57:00,Read Ops,0.005560559944974051
19083,HOST-115AF0E56D335A15,2025-09-15 08:58:00,Read Ops,0.08195142613516913
19084,HOST-115AF0E56D335A15,2025-09-15 08:59:00,Read Ops,0.005705613229009841
19085,HOST-115AF0E56D335A15,2025-09-15 09:00:00,Read Ops,0.3430331812964545
19086,HOST-115AF0E56D335A15,2025-09-15 09:01:00,Read Ops,0.1017890108956231
19087,HOST-115AF0E56D335A15,2025-09-15 09:02:00,Read Ops,0.2268946435716417
19088,HOST-115AF0E56D335A15,2025-09-15 09:03:00,Read Ops,0.1924381521013048
19089,HOST-115AF0E56D335A15,2025-09-15 09:04:00,Read Ops,0.022338949971728857
19090,HOST-115AF0E56D335A15,2025-09-15 09:05:00,Read Ops,0.10356919633017646
19091,HOST-115AF0E56D335A15,2025-09-15 09:06:00,Read Ops,0.005555000156164169
19092,HOST-115AF0E56D335A15,2025-09-15 09:07:00,Read Ops,0.01705447667174869
19093,HOST-115AF0E56D335A15,2025-09-15 09:08:00,Read Ops,0.11670706007215713
19094,HOST-115AF0E56D335A15,2025-09-15 09:09:00,Read Ops,0.01111778202984068
19095,HOST-115AF0E56D335A15,2025-09-15 09:10:00,Read Ops,0.05663420094384087
19096,HOST-115AF0E56D335A15,2025-09-15 09:11:00,Read Ops,0.02814740190903346
19097,HOST-115AF0E56D335A15,2025-09-15 09:12:00,Read Ops,0.03324555274513033
19098,HOST-115AF0E56D335A15,2025-09-15 09:13:00,Read Ops,0.0999568435880873
19099,HOST-115AF0E56D335A15,2025-09-15 09:14:00,Read Ops,0.011117329200108847
19100,HOST-115AF0E56D335A15,2025-09-15 09:15:00,Read Ops,0.10853768057293361
19101,HOST-115AF0E56D335A15,2025-09-15 09:16:00,Read Ops,0.09854964415232341
19102,HOST-115AF0E56D335A15,2025-09-15 09:17:00,Read Ops,0.011092282831668854
19103,HOST-115AF0E56D335A15,2025-09-15 09:18:00,Read Ops,0.16151559352874756
19104,HOST-115AF0E56D335A15,2025-09-15 09:19:00,Read Ops,0.005575068295001984
19105,HOST-115AF0E56D335A15,2025-09-15 09:20:00,Read Ops,0.26627935303582084
19106,HOST-115AF0E56D335A15,2025-09-15 09:21:00,Read Ops,0.00573565521174007
19107,HOST-115AF0E56D335A15,2025-09-15 09:22:00,Read Ops,0.05660236544079251
19108,HOST-115AF0E56D335A15,2025-09-15 09:23:00,Read Ops,0.10316928890016343
19109,HOST-115AF0E56D335A15,2025-09-15 09:24:00,Read Ops,0.03896514905823602
19110,HOST-115AF0E56D335A15,2025-09-15 09:25:00,Read Ops,0.10379277335272895
19111,HOST-115AF0E56D335A15,2025-09-15 09:26:00,Read Ops,0.0225680089659161
19112,HOST-115AF0E56D335A15,2025-09-15 09:27:00,Read Ops,0.016843992802831862
19113,HOST-115AF0E56D335A15,2025-09-15 09:28:00,Read Ops,0.09851211309432983
19114,HOST-115AF0E56D335A15,2025-09-15 09:29:00,Read Ops,0.005383811891078949
19115,HOST-115AF0E56D335A15,2025-09-15 09:30:00,Read Ops,
19116,HOST-115AF0E56D335A15,2025-09-15 09:31:00,Read Ops,0.011102784011099072
19117,HOST-115AF0E56D335A15,2025-09-15 09:32:00,Read Ops,0.016666668984625075
19118,HOST-115AF0E56D335A15,2025-09-15 09:33:00,Read Ops,0.11683232254452175
19119,HOST-115AF0E56D335A15,2025-09-15 09:34:00,Read Ops,0.005584595517979727
19120,HOST-115AF0E56D335A15,2025-09-15 09:35:00,Read Ops,0.005553889191812939
19121,HOST-115AF0E56D335A15,2025-09-15 09:36:00,Read Ops,0.11325626903110081
19122,HOST-115AF0E56D335A15,2025-09-15 09:37:00,Read Ops,0.0055516693327162005
19123,HOST-115AF0E56D335A15,2025-09-15 09:38:00,Read Ops,0.10984584358003403
19124,HOST-115AF0E56D335A15,2025-09-15 09:39:00,Read Ops,0.005390603095293045
19125,HOST-115AF0E56D335A15,2025-09-15 09:40:00,Read Ops,0.05104179845915901
19126,HOST-115AF0E56D335A15,2025-09-15 09:41:00,Read Ops,0.03911295947101381
19127,HOST-115AF0E56D335A15,2025-09-15 09:42:00,Read Ops,0.06805102692710029
19128,HOST-115AF0E56D335A15,2025-09-15 09:43:00,Read Ops,0.11129511727227105
19129,HOST-115AF0E56D335A15,2025-09-15 09:44:00,Read Ops,0.016706097457143996
19130,HOST-115AF0E56D335A15,2025-09-15 09:45:00,Read Ops,0.0111423350042767
19131,HOST-115AF0E56D335A15,2025-09-15 09:46:00,Read Ops,0.11406192514631484
19132,HOST-115AF0E56D335A15,2025-09-15 09:47:00,Read Ops,0.016470548179414537
19133,HOST-115AF0E56D335A15,2025-09-15 09:48:00,Read Ops,0.5583351453145345
19134,HOST-115AF0E56D335A15,2025-09-15 09:49:00,Read Ops,0.0055367305046982234
19135,HOST-115AF0E56D335A15,2025-09-15 09:50:00,Read Ops,0.005595845480759938
19136,HOST-115AF0E56D335A15,2025-09-15 09:51:00,Read Ops,0.05117334922154745
19137,HOST-115AF0E56D335A15,2025-09-15 09:52:00,Read Ops,0.005621893952290217
19138,HOST-115AF0E56D335A15,2025-09-15 09:53:00,Read Ops,0.13043455282847086
19139,HOST-115AF0E56D335A15,2025-09-15 09:54:00,Read Ops,0.16369782553778753
19140,HOST-115AF0E56D335A15,2025-09-15 09:55:00,Read Ops,0.0491030216217041
19141,HOST-115AF0E56D335A15,2025-09-15 09:56:00,Read Ops,0.1707421632276641
19142,HOST-115AF0E56D335A15,2025-09-15 09:57:00,Read Ops,0.01712915466891395
19143,HOST-115AF0E56D335A15,2025-09-15 09:58:00,Read Ops,0.09829321834776138
19144,HOST-115AF0E56D335A15,2025-09-15 09:59:00,Read Ops,0.005730330530140135
19145,HOST-115AF0E56D335A15,2025-09-15 10:00:00,Read Ops,0.011105558110607995
19146,HOST-115AF0E56D335A15,2025-09-15 10:01:00,Read Ops,0.06238827440473768
19147,HOST-115AF0E56D335A15,2025-09-15 10:02:00,Read Ops,0.21255050765143502
19148,HOST-115AF0E56D335A15,2025-09-15 10:03:00,Read Ops,0.10473748048146565
19149,HOST-115AF0E56D335A15,2025-09-15 10:04:00,Read Ops,0.08768473731146918
19150,HOST-115AF0E56D335A15,2025-09-15 10:05:00,Read Ops,0.011120007269912295
19151,HOST-115AF0E56D335A15,2025-09-15 10:06:00,Read Ops,0.1053520639737447
19152,HOST-115AF0E56D335A15,2025-09-15 10:07:00,Read Ops,0.005560559944974051
19153,HOST-115AF0E56D335A15,2025-09-15 10:08:00,Read Ops,0.016988047295146518
19154,HOST-115AF0E56D335A15,2025-09-15 10:09:00,Read Ops,0.09970374902089436
19155,HOST-115AF0E56D335A15,2025-09-15 10:10:00,Read Ops,0.050212214390436806
19156,HOST-115AF0E56D335A15,2025-09-15 10:11:00,Read Ops,0.022408969700336456
19157,HOST-115AF0E56D335A15,2025-09-15 10:12:00,Read Ops,0.011114589869976044
19158,HOST-115AF0E56D335A15,2025-09-15 10:13:00,Read Ops,0.01097063057952457
19159,HOST-115AF0E56D335A15,2025-09-15 10:14:00,Read Ops,0.0999290148417155
19160,HOST-115AF0E56D335A15,2025-09-15 10:15:00,Read Ops,0.02228690849410163
19161,HOST-115AF0E56D335A15,2025-09-15 10:16:00,Read Ops,0.10483725865681966
19162,HOST-115AF0E56D335A15,2025-09-15 10:17:00,Read Ops,0.13873568839497036
19163,HOST-115AF0E56D335A15,2025-09-15 10:18:00,Read Ops,0.12823128700256348
19164,HOST-115AF0E56D335A15,2025-09-15 10:19:00,Read Ops,0.02205123504002889
19165,HOST-115AF0E56D335A15,2025-09-15 10:20:00,Read Ops,0.0169775966140959
19166,HOST-115AF0E56D335A15,2025-09-15 10:21:00,Read Ops,0.05529704689979553
19167,HOST-115AF0E56D335A15,2025-09-15 10:22:00,Read Ops,0.08333026700549655
19168,HOST-115AF0E56D335A15,2025-09-15 10:23:00,Read Ops,0.11655237939622666
19169,HOST-115AF0E56D335A15,2025-09-15 10:24:00,Read Ops,0.011027168896463184
19170,HOST-115AF0E56D335A15,2025-09-15 10:25:00,Read Ops,2.461970647176107
19171,HOST-115AF0E56D335A15,2025-09-15 10:26:00,Read Ops,0.12269259906477398
19172,HOST-115AF0E56D335A15,2025-09-15 10:27:00,Read Ops,0.005560559944974051
19173,HOST-115AF0E56D335A15,2025-09-15 10:28:00,Read Ops,0.02226035131348504
19174,HOST-115AF0E56D335A15,2025-09-15 10:29:00,Read Ops,0.08903324604034424
19175,HOST-115AF0E56D335A15,2025-09-15 10:30:00,Read Ops,
19176,HOST-115AF0E56D335A15,2025-09-15 10:31:00,Read Ops,0.36444685194227433
19177,HOST-115AF0E56D335A15,2025-09-15 10:32:00,Read Ops,0.005727967454327478
19178,HOST-115AF0E56D335A15,2025-09-15 10:33:00,Read Ops,0.011069073445267148
19179,HOST-115AF0E56D335A15,2025-09-15 10:34:00,Read Ops,0.09983638260099624
19180,HOST-115AF0E56D335A15,2025-09-15 10:35:00,Read Ops,0.04984789755609301
19181,HOST-115AF0E56D335A15,2025-09-15 10:36:00,Read Ops,0.12743051846822104
19182,HOST-115AF0E56D335A15,2025-09-15 10:37:00,Read Ops,0.03324320581224229
19183,HOST-115AF0E56D335A15,2025-09-15 10:38:00,Read Ops,0.13890291584862605
19184,HOST-115AF0E56D335A15,2025-09-15 10:39:00,Read Ops,0.09993061754438613
19185,HOST-115AF0E56D335A15,2025-09-15 10:40:00,Read Ops,0.04977999462021721
19186,HOST-115AF0E56D335A15,2025-09-15 10:41:00,Read Ops,0.08314718637201521
19187,HOST-115AF0E56D335A15,2025-09-15 10:42:00,Read Ops,0.005546127342515522
19188,HOST-115AF0E56D335A15,2025-09-15 10:43:00,Read Ops,0.011083402567439608
19189,HOST-115AF0E56D335A15,2025-09-15 10:44:00,Read Ops,0.10554411676194932
19190,HOST-115AF0E56D335A15,2025-09-15 10:45:00,Read Ops,0.011092817617787255
19191,HOST-115AF0E56D335A15,2025-09-15 10:46:00,Read Ops,0.10488429334428574
19192,HOST-115AF0E56D335A15,2025-09-15 10:47:00,Read Ops,0.011096685296959348
19193,HOST-115AF0E56D335A15,2025-09-15 10:48:00,Read Ops,0.5485063658820258
19194,HOST-115AF0E56D335A15,2025-09-15 10:49:00,Read Ops,0.005552224400970671
19195,HOST-115AF0E56D335A15,2025-09-15 10:50:00,Read Ops,0.0055516693327162005
19196,HOST-115AF0E56D335A15,2025-09-15 10:51:00,Read Ops,0.0498753289381663
19197,HOST-115AF0E56D335A15,2025-09-15 10:52:00,Read Ops,0.005546127342515522
19198,HOST-115AF0E56D335A15,2025-09-15 10:53:00,Read Ops,0.027753387888272602
19199,HOST-115AF0E56D335A15,2025-09-15 10:54:00,Read Ops,0.2161689599355062
19200,HOST-115AF0E56D335A15,2025-09-15 10:55:00,Read Ops,0.05542592207590739
19201,HOST-115AF0E56D335A15,2025-09-15 10:56:00,Read Ops,0.14405167351166406
19202,HOST-115AF0E56D335A15,2025-09-15 10:57:00,Read Ops,0.01109336151017083
19203,HOST-115AF0E56D335A15,2025-09-15 10:58:00,Read Ops,0.005546127342515522
19204,HOST-115AF0E56D335A15,2025-09-15 10:59:00,Read Ops,0.0943711797396342
19205,HOST-115AF0E56D335A15,2025-09-15 11:00:00,Read Ops,0.005543913278314803
19206,HOST-115AF0E56D335A15,2025-09-15 11:01:00,Read Ops,0.1110239889886644
19207,HOST-115AF0E56D335A15,2025-09-15 11:02:00,Read Ops,0.1607657406065199
19208,HOST-115AF0E56D335A15,2025-09-15 11:03:00,Read Ops,0.10000611676110162
19209,HOST-115AF0E56D335A15,2025-09-15 11:04:00,Read Ops,0.1887667973836263
19210,HOST-115AF0E56D335A15,2025-09-15 11:05:00,Read Ops,0.01110505974955029
19211,HOST-115AF0E56D335A15,2025-09-15 11:06:00,Read Ops,0.10520949628618027
19212,HOST-115AF0E56D335A15,2025-09-15 11:07:00,Read Ops,0.0055405961142645935
19213,HOST-115AF0E56D335A15,2025-09-15 11:08:00,Read Ops,0.005548342648479674
19214,HOST-115AF0E56D335A15,2025-09-15 11:09:00,Read Ops,0.08899569511413574
19215,HOST-115AF0E56D335A15,2025-09-15 11:10:00,Read Ops,0.05001723766326904
19216,HOST-115AF0E56D335A15,2025-09-15 11:11:00,Read Ops,0.02221894926495022
19217,HOST-115AF0E56D335A15,2025-09-15 11:12:00,Read Ops,0.005555555638339784
19218,HOST-115AF0E56D335A15,2025-09-15 11:13:00,Read Ops,0.022213953236738842
19219,HOST-115AF0E56D335A15,2025-09-15 11:14:00,Read Ops,0.09454900688595241
19220,HOST-115AF0E56D335A15,2025-09-15 11:15:00,Read Ops,0.005550560024049547
19221,HOST-115AF0E56D335A15,2025-09-15 11:16:00,Read Ops,0.11652299265066783
19222,HOST-115AF0E56D335A15,2025-09-15 11:17:00,Read Ops,0.033322794983784355
19223,HOST-115AF0E56D335A15,2025-09-15 11:18:00,Read Ops,0.05560229221979777
19224,HOST-115AF0E56D335A15,2025-09-15 11:19:00,Read Ops,0.09172550837198894
19225,HOST-115AF0E56D335A15,2025-09-15 11:20:00,Read Ops,0.005543360279666052
19226,HOST-115AF0E56D335A15,2025-09-15 11:21:00,Read Ops,0.1221550703048706
19227,HOST-115AF0E56D335A15,2025-09-15 11:22:00,Read Ops,0.011094469163152905
19228,HOST-115AF0E56D335A15,2025-09-15 11:23:00,Read Ops,0.016646186510721844
19229,HOST-115AF0E56D335A15,2025-09-15 11:24:00,Read Ops,0.11109946833716498
19230,HOST-115AF0E56D335A15,2025-09-15 11:25:00,Read Ops,0.01669003317753474
19231,HOST-115AF0E56D335A15,2025-09-15 11:26:00,Read Ops,0.15517277353339726
19232,HOST-115AF0E56D335A15,2025-09-15 11:27:00,Read Ops,0.005571154670582877
19233,HOST-115AF0E56D335A15,2025-09-15 11:28:00,Read Ops,0.011099494993686676
19234,HOST-115AF0E56D335A15,2025-09-15 11:29:00,Read Ops,0.09439116054111057
19235,HOST-115AF0E56D335A15,2025-09-15 11:30:00,Read Ops,
19236,HOST-115AF0E56D335A15,2025-09-15 11:31:00,Read Ops,0.12210606204138862
19237,HOST-115AF0E56D335A15,2025-09-15 11:32:00,Read Ops,0.005559447324938244
19238,HOST-115AF0E56D335A15,2025-09-15 11:33:00,Read Ops,0.10546731948852539
19239,HOST-115AF0E56D335A15,2025-09-15 11:34:00,Read Ops,0.0832279125849406
19240,HOST-115AF0E56D335A15,2025-09-15 11:35:00,Read Ops,0.005531768831941817
19241,HOST-115AF0E56D335A15,2025-09-15 11:36:00,Read Ops,0.10547180308236016
19242,HOST-115AF0E56D335A15,2025-09-15 11:37:00,Read Ops,0.005562787254651387
19243,HOST-115AF0E56D335A15,2025-09-15 11:38:00,Read Ops,0.0055572229127089185
19244,HOST-115AF0E56D335A15,2025-09-15 11:39:00,Read Ops,0.09454846382141113
19245,HOST-115AF0E56D335A15,2025-09-15 11:40:00,Read Ops,0.05001168118582832
19246,HOST-115AF0E56D335A15,2025-09-15 11:41:00,Read Ops,0.08335734655459721
19247,HOST-115AF0E56D335A15,2025-09-15 11:42:00,Read Ops,0.022198948595258925
19248,HOST-115AF0E56D335A15,2025-09-15 11:43:00,Read Ops,0.011090058419439526
19249,HOST-115AF0E56D335A15,2025-09-15 11:44:00,Read Ops,0.11107865969340007
19250,HOST-115AF0E56D335A15,2025-09-15 11:45:00,Read Ops,0.011099456912941404
19251,HOST-115AF0E56D335A15,2025-09-15 11:46:00,Read Ops,0.10548671748903062
19252,HOST-115AF0E56D335A15,2025-09-15 11:47:00,Read Ops,0.005552779055303997
19253,HOST-115AF0E56D335A15,2025-09-15 11:48:00,Read Ops,0.46607669194539386
19254,HOST-115AF0E56D335A15,2025-09-15 11:49:00,Read Ops,0.08330620659722222
19255,HOST-115AF0E56D335A15,2025-09-15 11:50:00,Read Ops,0.15022533469729954
19256,HOST-115AF0E56D335A15,2025-09-15 11:51:00,Read Ops,0.049977789322535195
19257,HOST-115AF0E56D335A15,2025-09-15 11:52:00,Read Ops,0.027723448144065008
19258,HOST-115AF0E56D335A15,2025-09-15 11:53:00,Read Ops,0.0166311909755071
19259,HOST-115AF0E56D335A15,2025-09-15 11:54:00,Read Ops,0.2278831270005968
19260,HOST-115AF0E56D335A15,2025-09-15 11:55:00,Read Ops,0.038862241639031306
19261,HOST-115AF0E56D335A15,2025-09-15 11:56:00,Read Ops,0.25005030632019043
19262,HOST-115AF0E56D335A15,2025-09-15 11:57:00,Read Ops,0.02218905174069934
19263,HOST-115AF0E56D335A15,2025-09-15 11:58:00,Read Ops,2.519179026285807
19264,HOST-115AF0E56D335A15,2025-09-15 11:59:00,Read Ops,0.10107180145051743
19265,HOST-115AF0E56D335A15,2025-09-15 12:00:00,Read Ops,0.016626762019263375
19266,HOST-115AF0E56D335A15,2025-09-15 12:01:00,Read Ops,0.12108818689982097
19267,HOST-115AF0E56D335A15,2025-09-15 12:02:00,Read Ops,0.1706489192114936
19268,HOST-115AF0E56D335A15,2025-09-15 12:03:00,Read Ops,0.14954283502366808
19269,HOST-115AF0E56D335A15,2025-09-15 12:04:00,Read Ops,0.28344890806410045
19270,HOST-115AF0E56D335A15,2025-09-15 12:05:00,Read Ops,0.005553334123558468
19271,HOST-115AF0E56D335A15,2025-09-15 12:06:00,Read Ops,0.10314183764987522
19272,HOST-115AF0E56D335A15,2025-09-15 12:07:00,Read Ops,0.0055372826755046844
19273,HOST-115AF0E56D335A15,2025-09-15 12:08:00,Read Ops,0.04372509651713901
19274,HOST-115AF0E56D335A15,2025-09-15 12:09:00,Read Ops,0.09628377358118693
19275,HOST-115AF0E56D335A15,2025-09-15 12:10:00,Read Ops,0.0055767471591631574
19276,HOST-115AF0E56D335A15,2025-09-15 12:11:00,Read Ops,0.05102267530229357
19277,HOST-115AF0E56D335A15,2025-09-15 12:12:00,Read Ops,0.16171711683273313
19278,HOST-115AF0E56D335A15,2025-09-15 12:13:00,Read Ops,0.022484484646055434
19279,HOST-115AF0E56D335A15,2025-09-15 12:14:00,Read Ops,0.11402645375993516
19280,HOST-115AF0E56D335A15,2025-09-15 12:15:00,Read Ops,0.0055444666908846954
19281,HOST-115AF0E56D335A15,2025-09-15 12:16:00,Read Ops,0.3112357006304794
19282,HOST-115AF0E56D335A15,2025-09-15 12:17:00,Read Ops,0.005568921152088378
19283,HOST-115AF0E56D335A15,2025-09-15 12:18:00,Read Ops,0.033447444438934326
19284,HOST-115AF0E56D335A15,2025-09-15 12:19:00,Read Ops,0.1826664606730143
19285,HOST-115AF0E56D335A15,2025-09-15 12:20:00,Read Ops,0.1671215883559651
19286,HOST-115AF0E56D335A15,2025-09-15 12:21:00,Read Ops,0.09987388054529826
19287,HOST-115AF0E56D335A15,2025-09-15 12:22:00,Read Ops,0.01695328454176585
19288,HOST-115AF0E56D335A15,2025-09-15 12:23:00,Read Ops,0.01123269647359848
19289,HOST-115AF0E56D335A15,2025-09-15 12:24:00,Read Ops,0.13895338111453587
19290,HOST-115AF0E56D335A15,2025-09-15 12:25:00,Read Ops,0.005520774672428767
19291,HOST-115AF0E56D335A15,2025-09-15 12:26:00,Read Ops,0.011088933381769391
19292,HOST-115AF0E56D335A15,2025-09-15 12:27:00,Read Ops,0.1244508781366878
19293,HOST-115AF0E56D335A15,2025-09-15 12:28:00,Read Ops,0.005561673392852147
19294,HOST-115AF0E56D335A15,2025-09-15 12:29:00,Read Ops,0.09428422318564521
19295,HOST-115AF0E56D335A15,2025-09-15 12:30:00,Read Ops,
19296,HOST-115AF0E56D335A15,2025-09-15 12:31:00,Read Ops,0.2956368393368191
19297,HOST-115AF0E56D335A15,2025-09-15 12:32:00,Read Ops,0.016684661308924358
19298,HOST-115AF0E56D335A15,2025-09-15 12:33:00,Read Ops,0.02238888210720486
19299,HOST-115AF0E56D335A15,2025-09-15 12:34:00,Read Ops,0.186502562628852
19300,HOST-115AF0E56D335A15,2025-09-15 12:35:00,Read Ops,0.010978750884532928
19301,HOST-115AF0E56D335A15,2025-09-15 12:36:00,Read Ops,0.13916722933451334
19302,HOST-115AF0E56D335A15,2025-09-15 12:37:00,Read Ops,0.005548896888891856
19303,HOST-115AF0E56D335A15,2025-09-15 12:38:00,Read Ops,0.01634720630115933
19304,HOST-115AF0E56D335A15,2025-09-15 12:39:00,Read Ops,0.09678479035695393
19305,HOST-115AF0E56D335A15,2025-09-15 12:40:00,Read Ops,6.244506877329614
19306,HOST-115AF0E56D335A15,2025-09-15 12:41:00,Read Ops,8.424942227701345
19307,HOST-115AF0E56D335A15,2025-09-15 12:42:00,Read Ops,0.16287457280688813
19308,HOST-115AF0E56D335A15,2025-09-15 12:43:00,Read Ops,0.011130874355634054
19309,HOST-115AF0E56D335A15,2025-09-15 12:44:00,Read Ops,0.16328332159254286
19310,HOST-115AF0E56D335A15,2025-09-15 12:45:00,Read Ops,0.038249765833218895
19311,HOST-115AF0E56D335A15,2025-09-15 12:46:00,Read Ops,0.005583472963836458
19312,HOST-115AF0E56D335A15,2025-09-15 12:47:00,Read Ops,0.10819017887115479
19313,HOST-115AF0E56D335A15,2025-09-15 12:48:00,Read Ops,0.4629764027065701
19314,HOST-115AF0E56D335A15,2025-09-15 12:49:00,Read Ops,0.10189229249954224
19315,HOST-115AF0E56D335A15,2025-09-15 12:50:00,Read Ops,0.005552224400970671
19316,HOST-115AF0E56D335A15,2025-09-15 12:51:00,Read Ops,0.005550560024049547
19317,HOST-115AF0E56D335A15,2025-09-15 12:52:00,Read Ops,0.20572412014007568
19318,HOST-115AF0E56D335A15,2025-09-15 12:53:00,Read Ops,0.033262954817877874
19319,HOST-115AF0E56D335A15,2025-09-15 12:54:00,Read Ops,0.24893832206726074
19320,HOST-115AF0E56D335A15,2025-09-15 12:55:00,Read Ops,0.04996575580702888
19321,HOST-115AF0E56D335A15,2025-09-15 12:56:00,Read Ops,0.039774805307388306
19322,HOST-115AF0E56D335A15,2025-09-15 12:57:00,Read Ops,0.13370775845315722
19323,HOST-115AF0E56D335A15,2025-09-15 12:58:00,Read Ops,0.016583037045266893
19324,HOST-115AF0E56D335A15,2025-09-15 12:59:00,Read Ops,0.09058089388741387
19325,HOST-115AF0E56D335A15,2025-09-15 13:00:00,Read Ops,0.005502729366223018
19326,HOST-115AF0E56D335A15,2025-09-15 13:01:00,Read Ops,0.13095307350158691
19327,HOST-115AF0E56D335A15,2025-09-15 13:02:00,Read Ops,0.15007840262518987
19328,HOST-115AF0E56D335A15,2025-09-15 13:03:00,Read Ops,0.14939881695641413
19329,HOST-115AF0E56D335A15,2025-09-15 13:04:00,Read Ops,0.09993176327811347
19330,HOST-115AF0E56D335A15,2025-09-15 13:05:00,Read Ops,0.011446493367354075
19331,HOST-115AF0E56D335A15,2025-09-15 13:06:00,Read Ops,0.016395668188730877
19332,HOST-115AF0E56D335A15,2025-09-15 13:07:00,Read Ops,0.10585224628448486
19333,HOST-115AF0E56D335A15,2025-09-15 13:08:00,Read Ops,0.0055600036349561476
19334,HOST-115AF0E56D335A15,2025-09-15 13:09:00,Read Ops,0.10012176301744248
19335,HOST-115AF0E56D335A15,2025-09-15 13:10:00,Read Ops,0.00567704439163208
19336,HOST-115AF0E56D335A15,2025-09-15 13:11:00,Read Ops,0.01123570981952879
19337,HOST-115AF0E56D335A15,2025-09-15 13:12:00,Read Ops,0.08448467900355656
19338,HOST-115AF0E56D335A15,2025-09-15 13:13:00,Read Ops,0.011085144347614713
19339,HOST-115AF0E56D335A15,2025-09-15 13:14:00,Read Ops,0.09343294302622478
19340,HOST-115AF0E56D335A15,2025-09-15 13:15:00,Read Ops,0.0055745090875360705
19341,HOST-115AF0E56D335A15,2025-09-15 13:16:00,Read Ops,0.0055611166689131
19342,HOST-115AF0E56D335A15,2025-09-15 13:17:00,Read Ops,0.22757951418558756
19343,HOST-115AF0E56D335A15,2025-09-15 13:18:00,Read Ops,0.022216116388638813
19344,HOST-115AF0E56D335A15,2025-09-15 13:19:00,Read Ops,0.19462476836310494
19345,HOST-115AF0E56D335A15,2025-09-15 13:20:00,Read Ops,0.005546680755085415
19346,HOST-115AF0E56D335A15,2025-09-15 13:21:00,Read Ops,0.07793158955044217
19347,HOST-115AF0E56D335A15,2025-09-15 13:22:00,Read Ops,0.055191056595908276
